  Epoch    Dlat    DLon    DHoriz  Dheight 
  500010  -0.524  -1.535   1.622   2.931  
  500011  -0.526  -1.536   1.623   2.941  
  500012  -0.509  -1.531   1.613   2.930  
  500013  -0.512  -1.535   1.618   2.920  
  500014  -0.506  -1.534   1.616   2.934  
  500015  -0.507  -1.538   1.619   2.930  
  500016  -0.520  -1.544   1.629   2.934  
  500017  -0.521  -1.536   1.622   2.928  
  500018  -0.518  -1.535   1.620   2.941  
  500019  -0.518  -1.542   1.627   2.971  
  500020  -0.525  -1.539   1.626   2.968  
  500021  -0.524  -1.544   1.631   2.961  
  500022  -0.522  -1.555   1.640   2.970  
  500023  -0.517  -1.546   1.630   2.940  
  500024  -0.510  -1.554   1.636   2.948  
  500025  -0.522  -1.545   1.631   2.945  
  500026  -0.526  -1.529   1.617   2.937  
  500027  -0.531  -1.525   1.615   2.938  
  500028  -0.520  -1.536   1.622   2.939  
  500029  -0.498  -1.535   1.614   2.939  
  500030  -0.493  -1.534   1.612   2.925  
  500031  -0.484  -1.532   1.607   2.921  
  500032  -0.490  -1.534   1.610   2.919  
  500033  -0.496  -1.532   1.611   2.920  
  500034  -0.498  -1.532   1.611   2.916  
  500035  -0.504  -1.532   1.613   2.926  
  500036  -0.502  -1.541   1.620   2.931  
  500037  -0.511  -1.545   1.628   2.938  
  500038  -0.538  -1.547   1.638   2.935  
  500039  -0.531  -1.560   1.648   2.952  
  500040  -0.529  -1.562   1.649   2.970  
  500041  -0.521  -1.559   1.644   2.964  
  500042  -0.526  -1.559   1.645   2.940  
  500043  -0.515  -1.567   1.650   2.948  
  500044  -0.522  -1.556   1.642   2.923  
  500045  -0.509  -1.560   1.641   2.925  
  500046  -0.517  -1.561   1.644   2.928  
  500047  -0.521  -1.572   1.656   2.933  
  500048  -0.516  -1.572   1.654   2.933  
  500049  -0.515  -1.565   1.648   2.918  
  500050  -0.500  -1.565   1.643   2.910  
  500051  -0.490  -1.566   1.641   2.923  
  500052  -0.494  -1.573   1.649   2.952  
  500053  -0.498  -1.570   1.647   2.965  
  500054  -0.502  -1.579   1.657   2.981  
  500055  -0.507  -1.590   1.669   2.983  
  500056  -0.519  -1.600   1.682   2.984  
  500057  -0.516  -1.612   1.692   3.002  
  500058  -0.511  -1.612   1.691   3.006  
  500059  -0.505  -1.620   1.697   3.026  
  500060  -0.510  -1.615   1.694   3.011  
  500061  -0.514  -1.615   1.695   3.014  
  500062  -0.521  -1.611   1.693   3.020  
  500063  -0.514  -1.606   1.686   3.016  
  500064  -0.520  -1.603   1.686   3.012  
  500065  -0.530  -1.607   1.692   3.020  
  500066  -0.528  -1.621   1.705   3.035  
  500067  -0.526  -1.628   1.711   3.052  
  500068  -0.528  -1.626   1.709   3.040  
  500069  -0.534  -1.616   1.702   3.028  
  500070  -0.539  -1.610   1.698   3.002  
  500071  -0.533  -1.610   1.696   3.003  
  500072  -0.524  -1.622   1.704   3.010  
  500073  -0.512  -1.627   1.706   3.051  
  500074  -0.517  -1.621   1.701   3.050  
  500075  -0.517  -1.615   1.695   3.046  
  500076  -0.516  -1.614   1.694   3.036  
  500077  -0.508  -1.616   1.694   3.048  
  500078  -0.525  -1.615   1.698   3.034  
  500079  -0.520  -1.618   1.699   3.054  
  500080  -0.512  -1.633   1.711   3.086  
  500081  -0.511  -1.627   1.706   3.085  
  500082  -0.520  -1.617   1.699   3.075  
  500083  -0.518  -1.620   1.700   3.065  
  500084  -0.505  -1.618   1.695   3.056  
  500085  -0.504  -1.625   1.702   3.065  
  500086  -0.513  -1.616   1.696   3.038  
  500087  -0.517  -1.607   1.688   3.027  
  500088  -0.515  -1.607   1.687   3.017  
  500089  -0.522  -1.603   1.685   2.987  
  500090  -0.513  -1.609   1.689   3.008  
  500091  -0.515  -1.604   1.684   2.998  
  500092  -0.512  -1.612   1.691   2.994  
  500093  -0.513  -1.624   1.703   3.014  
  500094  -0.504  -1.627   1.703   3.025  
  500095  -0.500  -1.623   1.698   3.046  
  500096  -0.498  -1.626   1.701   3.051  
  500097  -0.496  -1.627   1.701   3.054  
  500098  -0.501  -1.630   1.705   3.040  
  500099  -0.506  -1.632   1.708   3.043  
  500100  -0.499  -1.636   1.710   3.050  
  500101  -0.509  -1.627   1.705   3.027  
  500102  -0.495  -1.634   1.707   3.024  
  500103  -0.482  -1.633   1.703   3.019  
  500104  -0.494  -1.622   1.695   2.994  
  500105  -0.486  -1.617   1.688   3.001  
  500106  -0.482  -1.615   1.685   2.977  
  500107  -0.481  -1.613   1.683   2.976  
  500108  -0.477  -1.619   1.688   2.982  
  500109  -0.480  -1.613   1.683   2.992  
  500110  -0.484  -1.615   1.686   2.994  
  500111  -0.486  -1.613   1.685   2.994  
  500112  -0.490  -1.611   1.684   2.999  
  500113  -0.483  -1.624   1.694   2.998  
  500114  -0.486  -1.631   1.702   2.993  
  500115  -0.499  -1.628   1.703   2.994  
  500116  -0.504  -1.624   1.700   2.966  
  500117  -0.504  -1.617   1.694   2.961  
  500118  -0.499  -1.618   1.694   2.975  
  500119  -0.502  -1.617   1.693   2.993  
  500120  -0.490  -1.616   1.689   3.002  
  500121  -0.480  -1.623   1.692   3.011  
  500122  -0.484  -1.625   1.695   3.007  
  500123  -0.481  -1.632   1.701   3.005  
  500124  -0.473  -1.636   1.703   3.006  
  500125  -0.469  -1.641   1.706   2.996  
  500126  -0.466  -1.647   1.711   3.007  
  500127  -0.458  -1.653   1.715   3.006  
  500128  -0.460  -1.657   1.720   3.008  
  500129  -0.458  -1.653   1.715   3.015  
  500130  -0.447  -1.650   1.709   3.010  
  500131  -0.447  -1.646   1.706   3.012  
  500132  -0.453  -1.647   1.708   3.011  
  500133  -0.447  -1.649   1.709   3.015  
  500134  -0.449  -1.649   1.709   3.004  
  500135  -0.444  -1.647   1.706   3.003  
  500136  -0.448  -1.648   1.708   2.997  
  500137  -0.446  -1.646   1.705   2.978  
  500138  -0.440  -1.644   1.702   2.985  
  500139  -0.441  -1.643   1.701   2.984  
  500140  -0.440  -1.644   1.702   2.988  
  500141  -0.448  -1.639   1.699   2.986  
  500142  -0.445  -1.642   1.701   2.992  
  500143  -0.446  -1.647   1.707   3.003  
  500144  -0.442  -1.655   1.713   2.995  
  500145  -0.446  -1.661   1.720   3.008  
  500146  -0.442  -1.666   1.723   3.029  
  500147  -0.439  -1.660   1.717   3.018  
  500148  -0.439  -1.667   1.724   3.034  
  500149  -0.439  -1.667   1.724   3.028  
  500150  -0.443  -1.665   1.723   3.021  
  500151  -0.448  -1.665   1.725   3.013  
  500152  -0.449  -1.665   1.724   2.993  
  500153  -0.451  -1.661   1.721   2.998  
  500154  -0.457  -1.657   1.719   3.002  
  500155  -0.448  -1.658   1.717   3.010  
  500156  -0.451  -1.662   1.722   3.004  
  500157  -0.453  -1.660   1.720   2.986  
  500158  -0.456  -1.662   1.724   2.982  
  500159  -0.459  -1.659   1.722   2.982  
  500160  -0.461  -1.659   1.722   2.981  
  500161  -0.461  -1.660   1.723   2.994  
  500162  -0.456  -1.663   1.724   2.991  
  500163  -0.462  -1.665   1.728   2.991  
  500164  -0.465  -1.665   1.728   2.980  
  500165  -0.455  -1.668   1.728   2.988  
  500166  -0.452  -1.667   1.727   2.970  
  500167  -0.452  -1.663   1.724   2.975  
  500168  -0.450  -1.663   1.723   2.970  
  500169  -0.439  -1.670   1.726   2.971  
  500170  -0.449  -1.662   1.721   2.947  
  500171  -0.446  -1.661   1.720   2.956  
  500172  -0.441  -1.654   1.712   2.943  
  500173  -0.446  -1.646   1.706   2.939  
  500174  -0.448  -1.645   1.705   2.925  
  500175  -0.449  -1.643   1.704   2.928  
  500176  -0.443  -1.648   1.707   2.935  
  500177  -0.441  -1.644   1.702   2.929  
  500178  -0.435  -1.650   1.706   2.928  
  500179  -0.430  -1.654   1.709   2.932  
  500180  -0.424  -1.660   1.713   2.940  
  500181  -0.421  -1.654   1.707   2.939  
  500182  -0.425  -1.654   1.707   2.926  
  500183  -0.417  -1.651   1.703   2.916  
  500184  -0.418  -1.648   1.701   2.918  
  500185  -0.419  -1.643   1.695   2.917  
  500186  -0.426  -1.638   1.693   2.914  
  500187  -0.430  -1.639   1.694   2.903  
  500188  -0.424  -1.641   1.694   2.895  
  500189  -0.424  -1.633   1.687   2.892  
  500190  -0.428  -1.631   1.686   2.882  
  500191  -0.430  -1.624   1.680   2.864  
  500192  -0.429  -1.622   1.678   2.850  
  500193  -0.432  -1.625   1.681   2.839  
  500194  -0.436  -1.618   1.676   2.832  
  500195  -0.434  -1.617   1.674   2.824  
  500196  -0.433  -1.617   1.674   2.819  
  500197  -0.431  -1.615   1.672   2.817  
  500198  -0.435  -1.619   1.676   2.806  
  500199  -0.429  -1.618   1.674   2.793  
  500200  -0.445  -1.589   1.650   2.891  
  500201  -0.442  -1.591   1.651   2.886  
  500202  -0.447  -1.588   1.650   2.885  
  500203  -0.447  -1.584   1.646   2.874  
  500204  -0.451  -1.577   1.640   2.860  
  500205  -0.449  -1.578   1.641   2.858  
  500206  -0.451  -1.571   1.634   2.853  
  500207  -0.452  -1.570   1.634   2.852  
  500208  -0.454  -1.564   1.629   2.826  
  500209  -0.447  -1.569   1.631   2.808  
  500210  -0.445  -1.568   1.630   2.801  
  500211  -0.450  -1.559   1.623   2.796  
  500212  -0.452  -1.558   1.622   2.786  
  500213  -0.451  -1.553   1.617   2.786  
  500214  -0.452  -1.549   1.613   2.778  
  500215  -0.450  -1.551   1.615   2.782  
  500216  -0.444  -1.546   1.608   2.760  
  500217  -0.449  -1.542   1.606   2.764  
  500218  -0.447  -1.539   1.602   2.750  
  500219  -0.447  -1.535   1.599   2.733  
  500220  -0.439  -1.537   1.598   2.730  
  500221  -0.441  -1.530   1.592   2.718  
  500222  -0.440  -1.529   1.591   2.702  
  500223  -0.436  -1.528   1.589   2.694  
  500224  -0.431  -1.523   1.583   2.688  
  500225  -0.435  -1.517   1.578   2.672  
  500226  -0.433  -1.512   1.573   2.663  
  500227  -0.435  -1.512   1.574   2.663  
  500228  -0.439  -1.509   1.572   2.667  
  500229  -0.441  -1.510   1.573   2.661  
  500230  -0.439  -1.511   1.573   2.661  
  500231  -0.440  -1.510   1.573   2.658  
  500232  -0.444  -1.512   1.576   2.658  
  500233  -0.444  -1.513   1.577   2.649  
  500234  -0.444  -1.510   1.574   2.646  
  500235  -0.444  -1.505   1.569   2.647  
  500236  -0.438  -1.506   1.568   2.640  
  500237  -0.432  -1.507   1.568   2.639  
  500238  -0.429  -1.502   1.562   2.622  
  500239  -0.431  -1.495   1.556   2.612  
  500240  -0.433  -1.487   1.549   2.605  
  500241  -0.432  -1.479   1.541   2.595  
  500242  -0.437  -1.470   1.533   2.579  
  500243  -0.437  -1.460   1.524   2.556  
  500244  -0.430  -1.458   1.520   2.534  
  500245  -0.431  -1.447   1.510   2.516  
  500246  -0.432  -1.442   1.505   2.500  
  500247  -0.430  -1.435   1.498   2.484  
  500248  -0.427  -1.430   1.493   2.468  
  500249  -0.428  -1.423   1.486   2.449  
  500250  -0.426  -1.420   1.482   2.426  
  500251  -0.425  -1.411   1.474   2.416  
  500252  -0.424  -1.403   1.466   2.393  
  500253  -0.435  -1.391   1.457   2.395  
  500254  -0.436  -1.387   1.454   2.377  
  500255  -0.424  -1.390   1.453   2.357  
  500256  -0.423  -1.385   1.448   2.340  
  500257  -0.420  -1.381   1.443   2.321  
  500258  -0.409  -1.380   1.439   2.297  
  500259  -0.409  -1.377   1.436   2.281  
  500260  -0.411  -1.368   1.429   2.269  
  500261  -0.409  -1.361   1.421   2.260  
  500262  -0.415  -1.355   1.417   2.253  
  500263  -0.422  -1.344   1.409   2.245  
  500264  -0.425  -1.334   1.400   2.225  
  500265  -0.430  -1.321   1.390   2.209  
  500266  -0.428  -1.315   1.383   2.189  
  500267  -0.431  -1.304   1.373   2.181  
  500268  -0.429  -1.298   1.367   2.164  
  500269  -0.428  -1.285   1.354   2.142  
  500270  -0.424  -1.277   1.345   2.117  
  500271  -0.422  -1.272   1.340   2.101  
  500272  -0.414  -1.267   1.333   2.082  
  500273  -0.412  -1.260   1.326   2.067  
  500274  -0.411  -1.253   1.319   2.054  
  500275  -0.418  -1.241   1.309   2.032  
  500276  -0.419  -1.232   1.301   2.017  
  500277  -0.417  -1.227   1.296   1.997  
  500278  -0.416  -1.219   1.288   1.971  
  500279  -0.418  -1.211   1.281   1.946  
  500280  -0.420  -1.201   1.272   1.920  
  500281  -0.424  -1.189   1.263   1.898  
  500282  -0.425  -1.178   1.252   1.877  
  500283  -0.431  -1.166   1.243   1.862  
  500284  -0.435  -1.156   1.235   1.843  
  500285  -0.444  -1.145   1.228   1.820  
  500286  -0.448  -1.135   1.220   1.804  
  500287  -0.453  -1.124   1.212   1.781  
  500288  -0.453  -1.115   1.203   1.759  
  500289  -0.457  -1.105   1.196   1.743  
  500290  -0.457  -1.100   1.192   1.724  
  500291  -0.456  -1.093   1.184   1.708  
  500292  -0.452  -1.086   1.177   1.683  
  500293  -0.454  -1.075   1.167   1.660  
  500294  -0.458  -1.065   1.159   1.648  
  500295  -0.460  -1.054   1.150   1.630  
  500296  -0.457  -1.048   1.143   1.617  
  500297  -0.459  -1.039   1.135   1.601  
  500298  -0.458  -1.031   1.128   1.585  
  500299  -0.460  -1.024   1.122   1.571  
  500300  -0.466  -1.016   1.118   1.559  
  500301  -0.464  -1.009   1.111   1.541  
  500302  -0.465  -1.005   1.108   1.524  
  500303  -0.637  -1.054   1.231   1.826  
  500304  -0.637  -1.042   1.222   1.804  
  500305  -0.634  -1.033   1.212   1.767  
  500306  -0.620  -1.024   1.197   1.727  
  500307  -0.614  -1.009   1.182   1.695  
  500308  -0.608  -1.001   1.171   1.645  
  500309  -0.600  -0.992   1.159   1.615  
  500310  -0.598  -0.985   1.152   1.617  
  500311  -0.595  -0.967   1.135   1.573  
  500318   2.015   2.081   2.896  16.491  
  500319   1.303   2.118   2.487  15.289  
  500320   0.903   2.540   2.696  15.806  
  500321  -0.861   5.273   5.342  20.123  
  500322 -11.460   7.632  13.769  10.319  
  500323  -7.953   6.202  10.086  11.992  
  500324  -8.898   4.527   9.984   6.242  
  500329  -3.087   1.030   3.254   5.314  
  500330   0.223  -0.841   0.870   5.677  
  500331  -0.047  -0.719   0.720   5.545  
  500332  -0.305  -0.608   0.681   5.393  
  500333  -0.597  -0.486   0.769   5.239  
  500334  -0.532  -0.578   0.786   5.273  
  500335  -0.740  -0.513   0.901   5.160  
  500336  -0.882  -0.472   1.000   5.057  
  500337  -0.996  -0.439   1.089   4.991  
  500338  -1.095  -0.405   1.168   4.934  
  500339  -1.182  -0.374   1.240   4.894  
  500340  -1.240  -0.352   1.289   4.857  
  500341  -1.126  -0.394   1.193   4.961  
  500342  -1.135  -0.385   1.198   4.956  
  500343  -1.154  -0.370   1.212   4.944  
  500344  -0.788  -0.496   0.931   5.177  
  500345  -0.764  -0.499   0.912   5.190  
  500346  -0.741  -0.500   0.894   5.202  
  500347  -0.722  -0.501   0.879   5.213  
  500348  -0.711  -0.495   0.867   5.221  
  500349  -0.703  -0.491   0.857   5.234  
  500350  -0.686  -0.484   0.840   5.245  
  500351  -0.672  -0.476   0.824   5.252  
  500352  -0.661  -0.468   0.810   5.256  
  500353  -0.652  -0.458   0.797   5.265  
  500354  -0.642  -0.448   0.783   5.273  
  500355  -0.638  -0.440   0.775   5.278  
  500356  -0.639  -0.431   0.770   5.284  
  500357  -0.641  -0.420   0.766   5.291  
  500358  -0.640  -0.408   0.759   5.292  
  500359  -0.643  -0.395   0.754   5.289  
  500360  -0.659  -0.378   0.760   5.290  
  500361  -0.669  -0.358   0.759   5.288  
  500362  -0.676  -0.344   0.759   5.283  
  500363  -0.689  -0.328   0.764   5.280  
  500364  -0.707  -0.307   0.771   5.281  
  500365  -0.723  -0.288   0.778   5.283  
  500366  -0.738  -0.270   0.786   5.276  
  500367  -0.758  -0.252   0.799   5.271  
  500368  -0.776  -0.234   0.811   5.253  
  500369  -0.797  -0.213   0.825   5.241  
  500370  -0.813  -0.196   0.836   5.237  
  500371  -0.835  -0.175   0.853   5.227  
  500372  -0.861  -0.151   0.874   5.214  
  500373  -0.904  -0.119   0.912   5.197  
  500374  -0.930  -0.093   0.935   5.174  
  500375  -0.973  -0.063   0.975   5.155  
  500376  -1.014  -0.040   1.014   5.139  
  500377  -1.051  -0.010   1.051   5.119  
  500378  -1.095   0.019   1.095   5.092  
  500379  -1.142   0.050   1.143   5.081  
  500380  -1.187   0.076   1.190   5.056  
  500381  -1.233   0.107   1.238   5.039  
  500382  -1.286   0.138   1.294   5.023  
  500383  -1.340   0.169   1.350   4.999  
  500384  -1.403   0.204   1.418   4.976  
  500385  -1.455   0.235   1.474   4.948  
  500386  -1.511   0.269   1.535   4.920  
  500387  -1.565   0.302   1.594   4.889  
  500388  -1.630   0.339   1.665   4.855  
  500389  -1.693   0.377   1.734   4.816  
  500390  -1.760   0.417   1.809   4.789  
  500391  -1.831   0.453   1.886   4.756  
  500392  -1.892   0.486   1.953   4.729  
  500393  -1.960   0.525   2.029   4.693  
  500394  -2.029   0.564   2.106   4.662  
  500395  -2.092   0.600   2.176   4.631  
  500396  -2.169   0.641   2.262   4.586  
  500397  -2.249   0.686   2.352   4.541  
  500398  -2.338   0.739   2.452   4.497  
  500399  -2.427   0.790   2.553   4.456  
  500400  -2.529   0.845   2.666   4.404  
  500401  -2.630   0.900   2.780   4.353  
  500402  -2.731   0.955   2.893   4.300  
  500403  -2.841   1.019   3.019   4.241  
  500404  -2.959   1.080   3.150   4.190  
  500405  -3.075   1.141   3.280   4.132  
  500406  -3.174   1.194   3.392   4.081  
  500407  -3.273   1.245   3.502   4.039  
  500408  -3.380   1.301   3.621   3.978  
  500409  -3.482   1.351   3.735   3.924  
  500410  -3.547   1.369   3.801   3.883  
  500411  -3.649   1.422   3.916   3.831  
  500412  -3.743   1.455   4.016   3.781  
  500413  -3.814   1.475   4.089   3.737  
  500414  -3.884   1.493   4.161   3.695  
  500415  -3.963   1.516   4.243   3.651  
  500416  -4.022   1.532   4.304   3.609  
  500417  -4.104   1.558   4.390   3.564  
  500418  -4.131   1.567   4.418   3.564  
  500419  -4.155   1.573   4.443   3.577  
  500420  -4.093   1.606   4.397   3.711  
  500421  -4.167   1.620   4.470   3.645  
  500422  -4.215   1.630   4.519   3.600  
  500423  -4.178   1.697   4.509   3.824  
  500424  -4.253   1.722   4.588   3.776  
  500425  -4.287   1.746   4.629   3.780  
  500426  -4.572   1.759   4.899   3.443  
  500427  -4.744   1.778   5.066   3.259  
  500428  -4.918   1.814   5.242   3.114  
  500429  -5.074   1.853   5.401   3.000  
  500430  -5.245   1.904   5.580   2.886  
  500431  -5.216   1.882   5.545   2.886  
  500432  -5.186   1.861   5.510   2.877  
  500433  -5.197   1.859   5.520   2.856  
  500434  -5.296   1.885   5.621   2.811  
  500435  -5.306   1.886   5.631   2.790  
  500436  -5.318   1.890   5.644   2.777  
  500437  -5.321   1.887   5.645   2.757  
  500438  -5.327   1.889   5.652   2.742  
  500439  -5.337   1.891   5.662   2.714  
  500440  -5.322   1.893   5.649   2.700  
  500441  -5.283   1.875   5.606   2.677  
  500442  -5.293   1.866   5.613   2.642  
  500443  -4.966   1.822   5.290   2.891  
  500444  -5.196   1.780   5.492   3.043  
  500445  -5.968   2.009   6.298   2.358  
  500449 -10.742   0.371  10.749  12.334  
  500450  -9.247  -0.626   9.269  15.721  
  500451  -8.918  -0.587   8.937  14.386  
  500452  -8.973  -0.517   8.988  13.879  
  500453  -8.664  -0.536   8.680  13.037  
  500455  -8.719  -0.098   8.720  10.052  
  500459  -1.024  -1.021   1.447   6.381  
  500460  -1.003  -1.033   1.440   6.448  
  500461  -0.979  -1.037   1.426   6.474  
  500462  -0.975  -1.024   1.414   6.395  
  500463  -0.967  -1.007   1.396   6.354  
  500464  -0.977  -0.984   1.387   6.335  
  500465  -0.918  -1.011   1.366   6.189  
  500466  -0.891  -1.009   1.346   6.109  
  500467  -0.865  -1.005   1.326   6.041  
  500468  -0.837  -1.003   1.306   5.967  
  500469  -0.810  -0.999   1.286   5.891  
  500470  -0.785  -0.996   1.268   5.817  
  500471  -0.755  -0.996   1.250   5.744  
  500472  -0.730  -0.992   1.231   5.673  
  500473  -0.700  -0.990   1.213   5.594  
  500474  -0.676  -0.988   1.197   5.522  
  500475  -0.652  -0.986   1.182   5.464  
  500476  -0.630  -0.987   1.171   5.394  
  500477  -0.614  -0.982   1.158   5.330  
  500478  -0.593  -0.976   1.142   5.249  
  500479  -0.575  -0.975   1.132   5.179  
  500480  -0.554  -0.967   1.114   5.103  
  500481  -0.532  -0.963   1.100   5.033  
  500482  -0.517  -0.956   1.087   4.967  
  500483  -0.499  -0.949   1.072   4.906  
  500484  -0.476  -0.947   1.060   4.838  
  500485  -0.448  -0.946   1.047   4.763  
  500486  -0.433  -0.940   1.035   4.700  
  500487  -0.418  -0.938   1.027   4.638  
  500488  -0.399  -0.936   1.018   4.584  
  500489  -0.381  -0.937   1.012   4.541  
  500490  -0.364  -0.938   1.006   4.503  
  500491  -0.349  -0.940   1.003   4.479  
  500492  -0.329  -0.944   1.000   4.439  
  500493  -0.316  -0.941   0.993   4.396  
  500494  -0.303  -0.938   0.986   4.354  
  500495  -0.294  -0.937   0.982   4.323  
  500496  -0.284  -0.941   0.983   4.288  
  500497  -0.273  -0.941   0.980   4.251  
  500498  -0.264  -0.941   0.977   4.204  
  500499  -0.256  -0.940   0.974   4.160  
  500500  -0.245  -0.945   0.976   4.130  
  500501  -0.232  -0.951   0.978   4.100  
  500502  -0.223  -0.950   0.976   4.068  
  500503  -0.206  -0.957   0.978   4.044  
  500504  -0.194  -0.959   0.978   4.008  
  500505  -0.176  -0.963   0.978   3.987  
  500506  -0.166  -0.963   0.977   3.966  
  500507  -0.150  -0.969   0.980   3.943  
  500508  -0.139  -0.975   0.985   3.929  
  500509  -0.124  -0.974   0.982   3.909  
  500510  -0.111  -0.979   0.985   3.914  
  500511  -0.096  -0.978   0.983   3.906  
  500512  -0.077  -0.984   0.988   3.900  
  500513  -0.063  -0.988   0.990   3.904  
  500514  -0.061  -0.987   0.989   3.906  
  500515  -0.053  -0.986   0.988   3.897  
  500516  -0.051  -0.981   0.982   3.903  
  500517  -0.041  -0.983   0.984   3.899  
  500518  -0.052  -0.976   0.977   3.894  
  500519  -0.049  -0.974   0.975   3.903  
  500520  -0.041  -0.977   0.978   3.915  
  500521  -0.039  -0.976   0.976   3.921  
  500522  -0.040  -0.972   0.973   3.930  
  500523  -0.037  -0.974   0.974   3.949  
  500524  -0.037  -0.972   0.973   3.945  
  500525  -0.037  -0.969   0.970   3.951  
  500526  -0.036  -0.960   0.961   3.927  
  500527  -0.029  -0.956   0.957   3.921  
  500528  -0.049  -0.946   0.947   3.910  
  500529  -0.109  -0.954   0.960   4.009  
  500530  -0.089  -0.939   0.943   3.948  
  500531  -0.077  -0.928   0.931   3.927  
  500532  -0.078  -0.911   0.915   3.896  
  500533  -0.077  -0.892   0.895   3.864  
  500534  -0.051  -0.867   0.868   3.784  
  500535  -0.044  -0.840   0.841   3.705  
  500545  24.251 -18.754  30.656  12.948  
  500546  31.668 -21.055  38.029  15.178  
  500551   6.986  -6.405   9.478   5.845  
  500552   4.080  -4.529   6.096   4.338  
  500553   1.391  -3.029   3.333   3.683  
  500554   1.583  -3.135   3.512   3.675  
  500555   0.280  -2.407   2.423   3.321  
  500556  -0.819  -1.792   1.970   3.031  
  500557  -1.622  -1.344   2.106   2.810  
  500558  -2.451  -0.853   2.595   2.609  
  500559  -2.922  -0.585   2.980   2.478  
  500560  -3.189  -0.433   3.219   2.367  
  500561  -0.918  -1.894   2.104   2.575  
  500562  -0.991  -1.875   2.121   2.534  
  500563   0.751  -2.617   2.723   3.240  
  500564   0.787  -2.643   2.757   3.242  
  500565   0.831  -2.666   2.793   3.233  
  500566   0.872  -2.686   2.824   3.222  
  500567   0.911  -2.710   2.859   3.230  
  500568   0.946  -2.726   2.886   3.224  
  500569   0.985  -2.740   2.912   3.209  
  500570   1.026  -2.762   2.946   3.213  
  500571   1.062  -2.778   2.974   3.220  
  500572   1.102  -2.798   3.007   3.215  
  500573   1.136  -2.815   3.035   3.221  
  500574   1.184  -2.840   3.077   3.227  
  500575   1.221  -2.858   3.108   3.229  
  500576   1.256  -2.875   3.137   3.228  
  500577   1.294  -2.898   3.174   3.235  
  500578   1.329  -2.914   3.203   3.247  
  500579   1.371  -2.932   3.237   3.257  
  500580   1.401  -2.946   3.263   3.274  
  500581   1.442  -2.963   3.295   3.296  
  500582   1.482  -2.979   3.327   3.307  
  500583   1.522  -2.999   3.363   3.305  
  500584   1.560  -3.018   3.397   3.318  
  500585   1.593  -3.036   3.429   3.321  
  500586   1.624  -3.051   3.456   3.332  
  500587   1.658  -3.069   3.488   3.352  
  500588   1.702  -3.092   3.530   3.376  
  500589   1.731  -3.104   3.554   3.376  
  500590   1.758  -3.114   3.576   3.386  
  500591   1.789  -3.123   3.599   3.394  
  500592   1.801  -3.127   3.608   3.405  
  500593   1.812  -3.128   3.614   3.414  
  500594   1.821  -3.131   3.622   3.413  
  500595   1.833  -3.129   3.626   3.409  
  500596   1.848  -3.124   3.630   3.397  
  500597   1.856  -3.123   3.633   3.390  
  500598   1.881  -3.130   3.651   3.379  
  500599   1.896  -3.135   3.663   3.384  
  500600   1.918  -3.138   3.678   3.375  
  500601   1.940  -3.143   3.694   3.387  
  500602   1.966  -3.148   3.712   3.377  
  500603   1.981  -3.153   3.724   3.370  
  500604   1.995  -3.152   3.730   3.364  
  500605   2.007  -3.151   3.736   3.349  
  500606   2.021  -3.152   3.745   3.332  
  500607   2.033  -3.151   3.750   3.331  
  500608   2.050  -3.149   3.758   3.323  
  500609   2.064  -3.151   3.767   3.314  
  500610   2.070  -3.152   3.771   3.306  
  500611   2.073  -3.143   3.765   3.314  
  500612   2.088  -3.139   3.770   3.305  
  500613   2.087  -3.129   3.761   3.309  
  500614   2.092  -3.125   3.761   3.294  
  500615   2.091  -3.116   3.753   3.287  
  500616   2.104  -3.107   3.752   3.279  
  500617   2.105  -3.102   3.749   3.277  
  500618   2.110  -3.095   3.746   3.270  
  500619   2.109  -3.087   3.739   3.256  
  500620   2.105  -3.080   3.730   3.249  
  500621   2.104  -3.068   3.720   3.234  
  500622   2.087  -3.041   3.688   3.232  
  500623   2.063  -3.018   3.656   3.222  
  500624   2.040  -2.995   3.624   3.198  
  500625   2.023  -2.982   3.604   3.190  
  500626   1.999  -2.958   3.570   3.198  
  500627   1.983  -2.942   3.548   3.200  
  500628   1.963  -2.926   3.523   3.205  
  500629   1.946  -2.915   3.505   3.208  
  500630   1.928  -2.899   3.482   3.200  
  500631   1.903  -2.880   3.452   3.201  
  500632   1.885  -2.873   3.436   3.196  
  500633   1.877  -2.870   3.429   3.194  
  500634   1.873  -2.862   3.420   3.180  
  500635   1.879  -2.861   3.423   3.195  
  500636   1.875  -2.859   3.419   3.215  
  500637   1.865  -2.855   3.410   3.218  
  500638   1.850  -2.851   3.399   3.226  
  500639   1.841  -2.851   3.394   3.241  
  500640   1.836  -2.850   3.390   3.227  
  500641   1.790  -2.823   3.343   3.226  
  500642   1.777  -2.818   3.332   3.225  
  500643   1.762  -2.807   3.315   3.220  
  500644   1.740  -2.802   3.299   3.213  
  500645   1.716  -2.797   3.282   3.216  
  500646   1.699  -2.793   3.269   3.218  
  500647   1.661  -2.778   3.237   3.195  
  500648   1.654  -2.792   3.245   3.169  
  500649   1.665  -2.797   3.255   3.149  
  500650   1.678  -2.809   3.272   3.186  
  500651   1.598  -2.796   3.221   3.104  
  500652   1.458  -2.770   3.130   2.916  
  500653   1.798  -2.911   3.422   2.984  
  500654   1.780  -2.918   3.418   2.974  
