Epoch   Height
  497221           1.009
  497222           0.514
  497223           0.129
  497224           0.334
  497225           0.857
  497226           1.007
  497227           0.761
  497228           0.675
  497229           0.772
  497230           1.408
  497231           1.487
  497232           1.238
  497233           0.970
  497234           0.359
  497235          -0.094
  497236          -0.229
  497237           0.341
  497238           0.001
  497239           0.325
  497240           0.726
  497241           0.963
  497242           0.954
  497243           0.509
  497244           0.766
  497245           0.971
  497246           0.687
  497247           1.012
  497248           0.868
  497249           0.569
  497250           0.087
  497251           0.078
  497252           0.058
  497253           0.106
  497254           0.358
  497255           0.002
  497256           0.080
  497257          -0.422
  497258          -0.287
  497259           0.172
  497260           0.204
  497261           0.291
  497262           0.406
  497263           0.810
  497264           0.401
  497265           0.107
  497266           0.305
  497267           0.591
  497268           0.570
  497269           1.104
  497270           0.770
  497271           0.757
  497272           0.703
  497273           0.883
  497274           0.798
  497275           0.842
  497276           0.922
  497277           0.768
  497278           0.713
  497279           0.206
  497280           0.435
  497281           0.700
  497282           0.434
  497283           0.377
  497284           0.709
  497285           0.398
  497286           0.441
  497287           0.367
  497288           0.210
  497289           0.264
  497290           0.275
  497291           0.216
  497292           0.159
  497293           0.449
  497294           0.508
  497295           0.382
  497296           0.927
  497297           0.819
  497298           0.774
  497299           0.481
  497300           0.462
  497301           0.194
  497302           0.411
  497303           0.276
  497304           0.632
  497305           0.382
  497306           0.485
  497307           0.534
  497308           0.325
  497309           0.937
  497310           0.815
  497311           1.125
  497312           1.458
  497313           1.022
  497314           1.170
  497315           0.916
  497316           0.742
  497317           0.130
  497318           0.203
  497319           0.328
  497320           0.290
  497321           0.360
  497322           0.400
  497323           0.137
  497324           0.327
  497325           0.277
  497326           0.351
  497327           0.617
  497328           0.529
  497329           0.546
  497330           0.906
  497331           0.950
  497332           1.172
  497333           0.974
  497334           1.062
  497335           0.893
  497336           0.920
  497337           0.781
  497338           0.573
  497339           0.695
  497340           0.752
  497341           0.602
  497342           0.275
  497343           0.542
  497344           0.257
  497345          -0.069
  497346           0.288
  497347           0.108
  497348          -0.011
  497349          -0.108
  497350           0.012
  497351           0.051
  497352           0.091
  497353           0.054
  497354           0.165
  497355           0.311
  497356           0.261
  497357          -0.274
  497358          -0.442
  497359          -0.611
  497360          -0.372
  497361          -0.264
  497362          -0.456
  497363          -0.438
  497364          -0.250
  497365          -0.846
  497366          -0.474
  497367          -0.522
  497368          -0.290
