Epoch    Height
  496559         -10.859
  496560         -10.822
  496561         -11.207
  496562         -11.120
  496563         -11.458
  496564         -11.819
  496565         -10.950
  496566         -11.800
  496567         -10.603
  496568          -9.838
  496569          -9.376
  496570         -10.525
  496571         -10.202
  496572         -10.344
  496573         -10.580
  496574         -10.776
  496575         -10.639
  496576         -10.933
  496577         -11.291
  496578         -11.331
  496579          -8.394
  496580          -7.647
  496581          -7.876
  496582          -7.896
  496583          -7.429
  496584          -5.891
  496585          -4.923
  496586          -4.583
  496587          -4.434
  496588          -4.167
  496589          -2.687
  496590          -3.557
  496591          -4.320
  496592          -4.357
  496593          -3.947
  496594          -4.029
  496595          -4.712
  496596          -4.588
  496597          -5.135
  496598          -5.573
  496599          -6.662
  496600          -6.940
  496601          -8.079
  496602         -11.492
  496603         -10.928
  496604         -10.118
  496605         -11.054
  496606         -11.865
  496607         -11.675
  496608         -11.343
  496609         -10.949
  496610         -10.564
  496611         -10.229
  496612          -9.748
  496613          -9.584
  496614          -9.040
  496615          -8.995
  496616          -8.722
  496617          -8.493
  496618          -8.369
  496619          -8.447
  496620          -8.229
  496621          -7.860
  496622          -7.818
  496623          -7.642
  496624          -7.417
  496625          -7.159
  496626          -7.412
  496627          -7.231
  496628          -6.880
  496629          -6.719
  496630          -6.600
  496631          -7.071
  496632          -6.702
  496633          -6.626
  496634          -6.952
  496635          -7.224
  496636          -7.604
  496637          -7.407
  496638          -7.484
  496639          -8.060
  496640          -8.360
  496641          -9.056
  496642          -9.010
  496643          -9.111
  496644          -9.134
  496645          -9.881
  496646          -9.022
  496647          -8.730
  496648          -8.743
  496649          -8.555
  496650          -8.494
  496651          -8.570
  496652          -8.431
  496653          -8.462
  496654          -8.931
  496655          -8.661
  496656          -8.359
  496657          -7.999
  496658          -7.488
  496659          -7.491
  496660          -7.647
  496661          -8.066
  496662          -8.588
  496663          -8.602
  496664          -8.659
  496665          -8.509
  496666          -8.606
  496667          -8.469
  496668          -8.769
  496669          -8.977
  496670          -9.015
  496671          -9.063
  496672          -9.055
  496673          -8.968
  496674          -9.030
  496675          -8.764
  496676          -8.585
  496677          -8.393
  496678          -8.354
  496679          -8.409
  496680          -8.704
  496681          -8.602
  496682          -9.020
  496683          -8.794
  496684          -8.685
  496685          -8.757
  496686          -8.531
  496687          -8.474
  496688          -8.239
  496689          -8.511
  496690          -9.018
  496691          -8.983
  496692          -8.521
  496693          -8.226
  496694          -8.150
  496695          -8.074
  496696          -7.711
  496697          -7.891
  496698          -8.080
  496699          -8.300
  496700          -8.196
  496701          -8.600
  496702          -8.612
  496703          -8.693
  496704          -8.977
  496705          -9.020
  496706          -9.415
  496707          -9.540
  496708          -9.575
  496709          -9.070
  496710          -8.633
  496711          -8.387
  496712          -8.496
  496713          -8.959
  496714          -9.266
  496715          -9.319
  496716          -9.278
  496717          -9.287
  496718          -9.545
  496719          -9.445
  496720          -9.323
  496721          -9.642
  496722          -9.611
  496723          -9.680
  496724          -9.562
  496725          -9.449
  496726          -9.364
  496727          -8.888
  496728          -8.935
  496729          -8.993
  496730          -8.910
  496731          -9.357
  496732          -9.520
  496733          -9.330
  496734          -9.221
  496735          -9.031
  496736          -9.273
  496737          -9.258
  496738          -9.279
  496739          -9.152
  496740          -8.971
  496741          -8.966
  496742          -8.970
  496743          -9.626
  496744          -9.733
  496745          -9.716
  496746          -9.712
  496747          -9.370
  496748          -9.092
  496749          -8.930
  496750          -8.735
  496751          -8.598
  496752          -8.731
  496753          -8.791
  496754          -8.942
  496755          -9.019
  496756          -9.126
  496757          -9.130
  496758          -9.238
  496759          -9.196
  496760          -9.416
  496761          -9.541
  496762          -9.640
  496763         -10.697
  496764         -10.794
  496765         -10.742
  496766         -10.749
  496767         -10.810
  496768         -10.842
  496769         -10.679
  496770         -10.546
  496771         -10.580
  496772         -10.738
  496773         -10.790
  496774         -10.694
  496775         -10.601
  496776         -10.516
  496777         -10.235
  496778         -10.371
  496779         -10.586
  496780         -10.282
  496781         -10.537
  496782         -10.674
  496783         -10.541
  496784         -10.299
  496785         -10.354
  496786         -10.303
  496787         -10.216
  496788          -9.964
  496789          -9.878
  496790         -10.112
  496791          -9.957
  496792          -9.962
  496793         -10.154
  496794          -9.981
  496795          -9.686
  496796          -9.298
  496797          -9.373
  496798          -9.286
  496799          -9.062
  496800          -9.040
  496801          -8.814
  496802          -9.077
  496803          -9.218
  496804          -9.161
  496805          -9.218
  496806          -9.153
  496807          -8.960
  496808          -9.194
  496809          -9.244
  496810          -9.106
  496811          -8.931
  496812          -8.965
  496813          -8.979
  496814          -9.416
  496815          -9.731
  496816          -9.519
  496817          -9.226
  496818          -9.367
  496819          -9.052
  496820          -8.675
  496821          -8.561
  496822          -8.538
  496823          -8.575
  496824          -8.798
  496825          -8.891
  496826          -8.985
  496827          -9.026
  496828          -9.025
  496829          -9.236
  496830          -9.416
  496831          -9.239
  496832          -9.526
  496833          -9.554
  496834          -9.607
  496835          -9.651
  496836          -9.686
  496837          -9.621
  496838          -9.833
  496839          -9.464
  496840          -9.247
  496841          -9.315
  496842          -9.284
  496843          -8.886
  496844          -8.617
  496845          -8.476
  496846          -8.639
  496847          -8.769
  496848          -8.797
  496849          -8.894
  496850          -9.235
  496851          -9.158
  496852          -9.310
  496853          -9.513
  496854          -9.677
  496855         -10.121
  496856         -10.211
  496857         -10.141
  496858          -9.992
  496859          -9.867
  496860          -9.651
  496861          -9.414
  496862          -9.495
  496863          -9.832
  496864          -9.808
  496865         -10.025
