  Epoch    Dlat    DLon    DHoriz  Dheight 
  496330  -0.424   1.966   2.011  11.589  
  496331  -0.492   1.750   1.818  11.073  
  496332  -0.564   1.649   1.743  10.675  
  496333  -0.651   1.637   1.762  10.691  
  496334  -0.606   1.625   1.734  10.717  
  496335  -0.579   1.744   1.837  10.789  
  496336  -0.583   1.791   1.884  11.119  
  496337  -0.576   1.846   1.934  11.001  
  496338  -0.436   1.713   1.768  10.652  
  496339  -0.516   1.840   1.911  10.896  
  496340  -0.586   1.929   2.016  11.012  
  496341  -0.426   1.689   1.742  10.708  
  496342  -0.525   1.780   1.856  11.106  
  496343  -0.396   1.847   1.889  11.076  
  496344  -0.353   1.742   1.777  11.244  
  496345  -0.465   1.876   1.933  11.817  
  496346  -0.515   1.917   1.985  12.004  
  496347  -0.696   2.036   2.152  12.615  
  496348  -0.695   1.836   1.963  12.246  
  496349  -0.809   1.743   1.922  12.107  
  496350  -0.732   1.560   1.723  11.607  
  496351  -0.640   1.453   1.588  11.289  
  496352  -0.332   0.973   1.028  10.079  
  496353  -0.354   1.049   1.107  10.203  
  496354  -0.347   0.787   0.860   9.533  
  496355  -0.356   0.803   0.879   9.210  
  496356  -0.435   0.949   1.044   9.395  
  496357  -0.486   1.075   1.180   9.536  
  496358  -0.543   1.217   1.332   9.800  
  496359  -0.614   1.272   1.412   9.965  
  496360  -0.700   1.544   1.696  10.657  
  496361  -0.776   1.688   1.858  11.137  
  496362  -0.714   1.734   1.876  10.994  
  496363  -0.773   1.945   2.093  11.633  
  496364  -0.948   2.127   2.329  12.151  
  496365  -0.662   2.082   2.184  11.738  
  496366  -0.516   2.044   2.108  11.554  
  496367  -0.407   1.812   1.857  11.111  
  496368  -0.457   1.964   2.017  11.415  
  496369  -0.469   2.106   2.157  11.593  
  496370  -0.506   2.257   2.313  12.097  
  496371  -0.501   2.205   2.262  11.943  
  496372  -0.470   2.186   2.236  12.089  
  496373  -0.477   1.971   2.028  11.886  
  496374  -0.296   1.863   1.887  11.662  
  496375  -0.284   1.720   1.743  11.562  
  496376  -0.183   1.594   1.605  11.341  
  496377  -0.031   1.608   1.608  11.086  
  496378  -0.045   1.462   1.463  11.037  
  496379  -0.041   1.333   1.333  10.667  
  496380  -0.081   1.535   1.537  10.908  
  496381  -0.144   1.895   1.900  11.559  
  496382  -0.223   2.134   2.146  12.093  
  496383  -0.267   2.304   2.319  12.644  
  496384  -0.330   2.384   2.406  12.870  
  496385  -0.272   2.265   2.281  12.575  
  496386  -0.337   2.339   2.363  12.896  
  496387  -0.298   2.169   2.189  12.131  
  496388  -0.327   2.450   2.472  12.777  
  496389  -0.399   2.456   2.488  12.577  
  496390  -0.391   2.265   2.298  12.205  
  496391  -0.262   2.144   2.160  12.113  
  496392  -0.316   1.944   1.969  11.773  
  496393  -0.152   2.061   2.067  11.896  
  496394  -0.071   1.934   1.935  11.398  
  496395  -0.159   1.988   1.995  11.461  
  496396  -0.099   1.890   1.892  11.559  
  496397  -0.187   2.036   2.045  11.970  
  496398  -0.151   2.125   2.130  12.230  
  496399  -0.170   2.272   2.278  12.397  
  496400  -0.299   2.589   2.606  12.893  
  496401  -0.322   2.630   2.650  13.052  
  496402  -0.283   2.747   2.762  13.579  
  496403  -0.402   2.604   2.635  13.316  
  496404  -0.417   2.507   2.541  13.328  
  496405  -0.396   2.544   2.575  13.377  
  496406  -0.313   2.594   2.612  13.727  
  496407  -0.395   2.578   2.608  13.510  
  496408  -0.281   2.591   2.606  13.459  
  496409  -0.182   2.459   2.466  13.210  
  496410  -0.034   2.320   2.320  12.681  
  496411   0.056   2.296   2.297  12.389  
  496412   0.039   2.234   2.234  12.253  
  496413   0.082   2.107   2.109  12.031  
  496414  -0.069   2.366   2.367  12.502  
  496415  -0.010   2.001   2.001  11.734  
  496416  -0.115   2.191   2.194  12.304  
  496417  -0.155   2.247   2.253  12.306  
  496418  -0.090   2.106   2.108  11.765  
  496419  -0.116   1.973   1.976  11.774  
  496420  -0.036   1.891   1.891  11.748  
  496421  -0.147   1.782   1.788  11.878  
  496422  -0.205   1.532   1.546  11.665  
  496423   0.274   0.239   0.364   8.965  
  496424   0.358  -0.014   0.359   8.440  
  496425  -0.310   1.450   1.483  11.956  
  496426  -0.325   1.583   1.616  12.403  
  496427  -0.472   1.636   1.703  12.433  
  496428   0.528  -0.909   1.051   6.437  
  496429   0.905  -1.417   1.682   4.965  
  496430  -0.185   1.395   1.408  11.012  
  496431  -0.324   1.543   1.577  11.340  
  496432  -0.409   1.540   1.594  11.147  
  496433  -0.222   0.704   0.739   9.468  
  496434  -0.573   1.414   1.525  11.152  
  496435  -0.680   1.530   1.675  11.501  
  496436  -0.674   1.508   1.652  11.361  
  496437  -0.760   1.589   1.761  12.141  
  496438  -0.828   1.489   1.704  12.040  
  496439  -0.561   1.415   1.523  11.778  
  496440  -0.540   1.430   1.529  11.756  
  496441  -0.422   1.413   1.474  11.233  
  496444  -0.208   0.941   0.963  10.034  
  496445  -0.095   0.719   0.725   9.591  
  496446  -0.087   0.746   0.752   9.612  
  496447  -0.225   0.909   0.936   9.932  
  496448   0.030   0.905   0.906  10.186  
  496449   0.072   0.921   0.923  10.244  
  496450  -1.415   4.583   4.797  18.620  
  496451  -1.382   4.547   4.753  18.272  
  496452  -1.475   4.843   5.063  19.115  
  496453  -1.509   4.932   5.158  19.268  
  496454  -1.688   4.823   5.110  19.167  
  496455  -1.837   5.224   5.538  19.961  
  496456  -0.148   1.526   1.533  11.664  
  496457  -0.028   1.437   1.437  11.455  
  496459   0.314   1.248   1.287  10.870  
  496460   0.170   1.260   1.272  10.967  
  496461  -0.075   1.416   1.418  11.333  
  496462  -0.152   1.436   1.444  11.405  
  496463  -0.189   1.294   1.308  11.077  
  496464  -0.692   2.896   2.977  14.616  
  496465  -0.723   3.136   3.218  15.353  
  496466  -0.725   2.985   3.071  15.192  
  496467  -0.849   3.253   3.362  15.583  
  496468  -0.577   3.034   3.088  15.042  
  496469  -0.495   2.991   3.032  14.859  
  496470  -0.558   3.008   3.060  14.826  
  496471  -0.358   2.495   2.521  13.647  
  496472  -0.226   2.133   2.145  12.554  
  496473  -0.263   2.074   2.090  12.362  
  496474  -0.217   1.850   1.863  11.718  
  496475  -0.205   1.595   1.608  11.212  
  496476  -0.365   1.660   1.700  11.552  
  496477  -0.371   1.578   1.621  11.272  
  496478  -0.370   1.673   1.714  11.762  
  496479  -0.519   1.585   1.667  11.696  
  496480  -0.504   1.512   1.593  11.404  
  496481  -0.458   1.506   1.574  11.481  
  496482  -0.465   1.610   1.676  11.843  
  496483  -0.411   1.673   1.723  12.282  
  496484  -0.469   2.008   2.063  12.931  
  496485  -0.676   2.275   2.373  13.411  
  496486  -0.681   2.436   2.529  13.312  
  496487  -0.748   2.570   2.677  13.769  
  496488  -0.800   2.596   2.717  13.827  
  496489  -0.906   2.649   2.799  14.169  
  496490  -1.021   2.777   2.959  14.313  
  496491  -1.059   2.667   2.869  13.924  
  496492  -0.818   2.470   2.602  13.076  
  496493  -0.813   2.156   2.304  12.460  
  496494  -0.844   2.149   2.309  12.579  
  496495  -0.665   2.008   2.115  12.576  
  496496  -0.685   1.947   2.064  12.499  
  496497  -0.648   1.727   1.844  12.140  
  496498  -0.552   1.683   1.772  12.065  
  496499  -0.530   1.739   1.818  11.962  
  496500  -0.534   1.781   1.859  12.053  
  496501  -0.731   1.899   2.035  12.393  
  496502  -0.791   1.828   1.992  12.474  
  496503  -1.023   1.801   2.071  12.522  
  496504  -1.043   1.808   2.087  12.295  
  496505  -1.005   1.696   1.972  12.067  
  496506  -0.914   1.517   1.771  11.843  
  496507  -0.999   1.710   1.981  12.469  
  496508  -0.979   1.730   1.987  12.521  
  496509  -1.106   1.852   2.157  13.095  
  496510  -1.232   1.870   2.239  13.345  
  496511  -0.920   1.720   1.951  12.930  
  496512  -0.733   1.644   1.800  12.310  
  496513  -0.434   1.560   1.620  11.345  
  496514  -0.662   1.766   1.886  11.850  
  496515  -0.766   1.678   1.845  11.551  
  496516  -0.691   1.678   1.814  11.275  
  496517  -0.607   1.568   1.682  11.271  
  496518  -0.816   1.521   1.726  11.325  
  496519  -0.742   1.460   1.638  11.026  
  496520  -0.574   1.474   1.582  11.196  
  496521  -0.498   1.343   1.432  10.905  
  496522  -0.317   1.370   1.406  11.077  
  496523  -0.209   1.480   1.495  11.227  
  496524  -0.177   1.465   1.475  11.198  
  496525  -0.380   1.534   1.580  11.275  
  496526  -0.398   1.578   1.628  10.970  
  496527  -0.355   1.718   1.755  10.902  
  496528  -0.427   1.778   1.828  10.902  
  496529  -0.381   1.663   1.706  10.857  
  496530  -0.364   1.529   1.572  10.787  
  496531  -0.420   1.544   1.600  10.898  
  496532  -0.505   1.411   1.499  10.522  
  496533  -0.564   1.278   1.397  10.230  
  496534  -0.589   1.301   1.428  10.458  
  496535  -0.509   1.273   1.371  10.462  
  496536  -0.541   1.222   1.337  10.409  
  496537  -0.564   1.236   1.359  10.167  
  496538  -0.403   1.411   1.467  10.423  
  496539  -0.344   1.426   1.467  10.350  
  496540  -0.401   1.421   1.477  10.588  
  496541  -0.556   1.591   1.685  11.208  
  496542  -0.396   1.786   1.830  11.468  
  496543  -0.211   1.702   1.715  11.500  
  496544  -0.118   1.605   1.609  11.303  
  496545  -0.178   1.662   1.671  11.355  
  496546  -0.310   1.626   1.655  11.561  
  496547  -0.292   1.412   1.442  11.266  
  496548  -0.293   1.627   1.654  11.422  
  496549  -0.458   1.748   1.807  11.550  
  496550  -0.371   1.220   1.276  10.492  
  496551  -0.468   1.229   1.315  10.179  
  496552  -0.566   1.271   1.391  10.267  
  496553  -0.504   1.454   1.538  10.564  
  496554  -0.315   1.501   1.534  10.460  
  496555  -0.299   1.341   1.374  10.248  
  496556  -0.200   1.260   1.276  10.248  
  496557  -0.059   1.233   1.235  10.030  
  496558  -0.068   1.421   1.422  10.489  
  496559   0.149   1.339   1.347  10.476  
  496560   0.209   1.203   1.221  10.012  
  496561   0.069   1.262   1.264  10.294  
  496562   0.213   1.310   1.327  10.209  
  496563   0.314   1.352   1.389  10.184  
  496564   0.302   1.329   1.363  10.043  
  496565   0.127   1.244   1.250   9.830  
  496566   0.111   1.112   1.117   9.869  
  496567   0.136   1.264   1.272  10.574  
  496568   0.047   1.209   1.210  11.119  
  496569  -0.127   1.422   1.427  11.362  
  496570  -0.363   1.474   1.518  11.616  
  496571  -0.465   1.545   1.613  11.294  
  496572  -0.625   1.624   1.740  11.208  
  496573  -0.669   1.687   1.815  11.463  
  496574  -0.540   1.435   1.533  10.935  
  496575  -0.607   1.464   1.585  11.037  
  496576  -0.647   1.624   1.748  11.201  
  496577  -0.676   1.746   1.872  11.319  
  496578  -0.702   1.764   1.898  11.400  
  496579  -0.816   1.911   2.078  12.012  
  496580  -0.679   1.919   2.035  11.893  
  496581  -0.649   1.766   1.881  11.347  
  496582  -0.393   1.795   1.838  11.399  
  496583   0.001   1.815   1.815  11.356  
  496584   0.138   1.589   1.595  11.149  
  496585   0.292   1.487   1.515  10.929  
  496586   0.461   1.644   1.707  11.429  
  496587   0.427   1.643   1.698  11.136  
  496588   0.298   1.745   1.770  11.545  
  496589   0.048   1.780   1.781  11.727  
  496590  -0.103   1.691   1.694  11.706  
  496591  -0.254   1.685   1.704  12.009  
  496592  -0.204   1.643   1.656  11.680  
  496593  -0.272   1.476   1.501  11.639  
  496594  -0.255   1.559   1.580  11.715  
  496595  -0.367   1.542   1.585  11.686  
  496596  -0.458   1.543   1.610  11.638  
  496597  -0.629   1.443   1.574  11.151  
  496598  -0.636   1.350   1.492  11.086  
  496599  -0.658   1.565   1.698  10.966  
  496600  -0.711   1.675   1.820  11.494  
  496601  -0.487   1.654   1.724  11.443  
  496602  -0.440   1.548   1.610  11.448  
  496603  -0.118   1.527   1.531  11.111  
  496604  -0.284   1.335   1.365  11.193  
  496605  -0.293   1.272   1.305  10.431  
  496606  -0.239   1.242   1.265  10.401  
  496607  -0.195   1.197   1.213  10.313  
  496608  -0.314   1.121   1.164  10.026  
  496609  -0.317   1.167   1.209  10.102  
  496610  -0.337   1.189   1.236  10.014  
  496611  -0.546   1.044   1.179  10.398  
  496612  -0.671   1.290   1.455  10.261  
  496613  -0.584   1.388   1.506  10.603  
  496614  -0.649   1.350   1.498  10.700  
  496615  -0.515   1.253   1.355  10.671  
  496616  -0.460   1.197   1.283  10.734  
  496617  -0.485   1.139   1.238  10.397  
  496618  -0.214   0.964   0.987   9.403  
  496619  -0.492   1.222   1.317  10.293  
  496620  -0.692   1.476   1.631  10.997  
  496621  -0.405   1.124   1.195  10.102  
  496622  -0.642   1.104   1.277  10.029  
  496623   0.125   0.792   0.802   8.919  
  496624  -0.048   0.933   0.935   9.234  
  496625  -0.448   1.220   1.299   9.961  
  496626  -0.533   1.293   1.399  10.484  
  496627  -0.671   1.456   1.603  11.025  
  496628  -0.619   1.447   1.574  11.483  
  496629  -0.723   1.382   1.560  11.805  
  496630  -0.930   1.460   1.731  12.148  
  496631  -0.819   1.366   1.593  11.976  
  496632  -0.877   1.253   1.530  11.375  
  496633  -0.633   1.119   1.286  10.748  
  496634  -0.246   0.695   0.737   9.529  
  496635  -0.150   0.707   0.723   9.148  
  496636  -0.031   0.655   0.656   9.065  
  496637   0.061   0.631   0.634   9.181  
  496638  -0.037   0.958   0.958   9.837  
  496639  -0.170   1.080   1.094   9.934  
  496640  -0.227   1.200   1.221  10.277  
  496641  -0.346   1.201   1.249  10.582  
  496642  -0.591   1.308   1.435  11.077  
  496643  -0.656   1.487   1.625  11.118  
  496644  -0.696   1.517   1.670  11.233  
  496645  -0.700   1.491   1.647  11.348  
  496646  -0.638   1.391   1.530  11.137  
  496647  -0.404   1.445   1.500  11.265  
  496648  -0.289   1.186   1.220  10.725  
  496649  -0.240   1.125   1.151  10.652  
  496650  -0.209   1.184   1.202  10.517  
  496651  -0.120   0.853   0.861   9.853  
  496652  -0.044   1.180   1.181  10.597  
  496653  -0.108   1.385   1.389  10.946  
  496654  -0.010   1.280   1.280  10.657  
  496655   0.032   1.352   1.352  10.781  
  496656  -0.124   1.347   1.353  11.062  
  496657  -0.197   1.450   1.463  11.263  
  496658  -0.247   1.539   1.559  11.332  
  496659  -0.165   1.478   1.487  10.587  
  496660  -0.029   1.218   1.218  10.085  
  496661  -0.189   1.260   1.274  10.253  
  496662  -0.197   1.093   1.111  10.117  
  496663  -0.330   1.013   1.065  10.187  
  496664  -0.394   1.133   1.200  10.349  
  496665  -0.541   1.114   1.238  10.324  
  496666  -0.470   1.322   1.403  10.561  
  496667  -0.382   1.183   1.243  10.113  
  496668  -0.339   1.276   1.321  10.397  
  496669  -0.315   1.173   1.215  10.033  
  496670  -0.262   1.264   1.291  10.279  
  496671  -0.226   1.041   1.065   9.873  
  496672  -0.030   1.097   1.098   9.657  
  496673   0.141   1.284   1.292   9.875  
  496674   0.187   1.252   1.266   9.899  
  496675   0.295   1.282   1.315   9.764  
  496676   0.217   1.326   1.343   9.966  
  496677   0.172   1.461   1.471  10.125  
  496678   0.341   1.481   1.520  10.203  
  496679   0.351   1.404   1.447  10.256  
  496680   0.276   1.367   1.394  10.134  
  496681   0.310   1.285   1.322   9.658  
  496682   0.191   1.315   1.329   9.975  
  496683   0.080   1.311   1.314  10.036  
  496684  -0.151   1.372   1.380  10.382  
  496685  -0.225   1.434   1.451  10.721  
  496686  -0.311   1.411   1.445  10.509  
  496687  -0.387   1.548   1.596  10.676  
  496688  -0.430   1.628   1.684  10.929  
  496689  -0.370   1.531   1.575  10.637  
  496690  -0.322   1.454   1.489  10.546  
  496691  -0.388   1.543   1.591  10.814  
  496692  -0.519   1.524   1.610  11.133  
  496693  -0.665   1.378   1.531  10.810  
  496694  -0.714   1.478   1.642  11.135  
  496695  -0.704   1.510   1.666  10.984  
  496696  -0.633   1.479   1.609  11.333  
  496697  -0.356   1.413   1.457  10.786  
  496698  -0.153   1.361   1.369  10.855  
  496699  -0.145   1.255   1.263  10.879  
  496700  -0.242   1.238   1.262  10.715  
  496701  -0.229   1.322   1.342  10.752  
  496702  -0.179   1.184   1.197  10.717  
  496703  -0.061   1.268   1.269  10.984  
  496704  -0.140   1.420   1.427  11.256  
  496705   0.138   1.237   1.245  10.805  
  496706   0.199   1.197   1.214  10.701  
  496707   0.173   1.121   1.134  10.547  
  496708   0.415   0.939   1.027  10.138  
  496709   0.343   0.960   1.019  10.439  
  496710   0.338   0.996   1.052  10.501  
  496711   0.360   1.088   1.146  11.003  
  496712  -0.037   1.114   1.115  11.059  
  496713  -0.146   1.291   1.299  11.256  
  496714  -0.128   1.300   1.307  11.262  
  496715  -0.362   1.391   1.437  11.245  
  496716  -0.674   1.433   1.583  11.396  
  496717  -0.633   1.416   1.551  11.553  
  496718  -0.108   1.304   1.309  11.673  
  496719  -0.113   1.417   1.421  11.665  
  496720   0.028   1.468   1.469  12.063  
  496721   0.348   1.547   1.586  12.484  
  496722   0.286   1.492   1.520  12.052  
  496723   0.294   1.432   1.462  12.355  
  496724   0.214   1.233   1.251  11.794  
  496725   0.194   1.204   1.220  11.750  
  496726  -0.025   1.224   1.224  11.661  
  496727  -0.069   1.193   1.195  11.679  
  496728  -0.115   1.379   1.384  12.111  
  496729  -0.254   1.557   1.578  12.131  
  496730  -0.318   1.576   1.608  12.120  
  496731  -0.420   1.655   1.707  12.275  
  496732  -0.465   1.641   1.706  12.409  
  496733  -0.487   1.619   1.691  12.343  
  496734  -0.624   1.496   1.621  12.226  
  496735  -0.584   1.353   1.474  11.797  
  496736  -0.760   1.520   1.700  12.208  
  496737  -0.482   1.494   1.570  11.962  
  496738  -0.522   1.323   1.422  11.988  
  496739  -0.573   1.441   1.551  12.047  
  496740  -0.504   1.375   1.464  12.081  
  496741  -0.472   1.477   1.550  12.073  
  496742  -0.331   1.539   1.574  11.906  
