Epoch   v_north   v_east   v_up
  500251          -0.014           0.010           0.011
  500252           0.007          -0.005          -0.006
  500253          -0.005          -0.012          -0.009
  500254           0.018           0.004           0.001
  500255           0.057          -0.016          -0.004
  500256           0.000           0.004          -0.023
  500257           0.008          -0.010          -0.021
  500258          -0.009           0.004           0.029
  500259           0.019           0.007           0.005
  500260           0.005          -0.003           0.026
  500261          -0.013           0.004           0.021
  500262          -0.018           0.021           0.008
  500263          -0.023           0.017           0.024
  500264          -0.050           0.014           0.053
  500265          -0.046           0.020           0.044
  500266          -0.028           0.015           0.039
  500267           0.010           0.004           0.002
  500268           0.026           0.017           0.007
  500269           0.034           0.007           0.029
  500270          -0.011           0.000           0.018
  500271          -0.034           0.007           0.004
  500272           0.004          -0.009           0.024
  500273          -0.031           0.004           0.026
  500274          -0.035           0.024          -0.020
  500275           0.026           0.041          -0.007
  500276           0.006           0.023           0.031
  500277          -0.031           0.027           0.052
  500278          -0.036           0.010           0.006
  500279           0.029          -0.011          -0.004
  500280          -0.003           0.006           0.040
  500281           0.004           0.027           0.035
  500282          -0.001          -0.009           0.009
  500283           0.022          -0.010          -0.016
  500284           0.008          -0.005           0.042
  500285           0.043           0.007           0.027
  500286           0.042           0.007           0.022
  500287           0.022           0.001           0.047
  500288          -0.001           0.028           0.075
  500289          -0.013           0.001           0.022
  500290          -0.037          -0.007           0.048
  500291          -0.024           0.016           0.026
  500292          -0.005           0.003           0.063
  500293           0.013          -0.007           0.003
  500294           0.023          -0.003           0.021
  500295          -0.015          -0.019           0.036
  500296          -0.017          -0.021           0.039
  500297          -0.012          -0.017          -0.001
  500298           0.013          -0.007           0.032
  500299           0.033          -0.002           0.028
  500300          -0.030           0.017           0.070
  500301          -0.018           0.018          -0.010
  500302          -0.050           0.028           0.029
  500303          -0.014           0.013           0.031
  500304          -0.002          -0.011           0.006
  500305          -0.015           0.018           0.041
  500306          -0.061           0.021           0.063
  500307          -0.004          -0.010          -0.001
  500308           0.063           0.017          -0.019
  500309          -0.026          -0.006           0.084
  500310           0.053          -0.050           0.120
  500311           0.002          -0.214           0.903
  500313           0.032           0.027          -0.061
  500318          -0.031          -0.003          -0.307
  500319           0.534          -0.220           0.305
  500321          -0.107          -0.044          -0.075
  500322          -0.599           0.122          -0.452
  500323           0.040           0.038          -0.030
  500324           0.048           0.016          -0.064
  500325          -0.002           0.023          -0.040
  500326          -0.054          -0.014          -0.031
  500327          -0.049          -0.012          -0.004
  500328          -0.034          -0.002          -0.011
  500329           0.012          -0.005          -0.033
  500330          -0.001          -0.007          -0.033
  500331          -0.009           0.018          -0.062
  500332           0.043          -0.014          -0.026
  500333           0.006          -0.006          -0.037
  500334          -0.015           0.001          -0.012
  500335           0.022          -0.042          -0.025
  500336          -0.012          -0.011          -0.002
  500337          -0.050           0.010          -0.012
  500338          -0.011           0.002          -0.013
  500339           0.019           0.001           0.003
  500340           0.005           0.016           0.013
  500341           0.019           0.031          -0.008
  500342           0.014           0.012          -0.001
  500343          -0.008          -0.010          -0.005
  500344          -0.020          -0.022          -0.020
  500345           0.020           0.000          -0.018
  500346          -0.010          -0.021          -0.007
  500347          -0.005          -0.013          -0.004
  500348           0.021           0.001          -0.023
  500349           0.021           0.021          -0.017
  500350          -0.004           0.003          -0.019
  500351          -0.005          -0.017          -0.027
  500352          -0.011          -0.012           0.010
  500353          -0.022          -0.018          -0.004
  500354          -0.015          -0.034          -0.011
  500355          -0.009          -0.020           0.010
  500356          -0.001          -0.003          -0.025
  500357           0.017           0.024          -0.013
  500358           0.008           0.018          -0.008
  500359          -0.005           0.009          -0.011
  500360          -0.003           0.005          -0.014
  500361           0.018           0.002          -0.006
  500362           0.007           0.007          -0.007
  500363          -0.003           0.016          -0.041
  500364          -0.006          -0.020          -0.013
  500365          -0.026          -0.027          -0.015
  500366          -0.017          -0.023          -0.013
  500367           0.005          -0.034           0.003
  500368          -0.060          -0.235           0.013
  500369          -0.050          -0.417          -0.002
  500370           0.154          -0.408          -0.026
  500371           0.213          -0.262          -0.022
  500372           0.077          -0.107          -0.043
  500373          -0.073          -0.013          -0.005
  500374          -0.149           0.056           0.013
  500375          -0.130           0.069          -0.041
  500376          -0.077           0.049          -0.046
  500377          -0.059           0.020          -0.011
  500378          -0.031           0.043          -0.026
  500379          -0.023           0.014          -0.037
  500380          -0.005           0.008          -0.014
  500381          -0.002          -0.006          -0.035
  500382          -0.001          -0.023          -0.034
  500383           0.011          -0.017          -0.059
  500384           0.009           0.017          -0.019
  500385          -0.003           0.019          -0.014
  500386          -0.006           0.023          -0.011
  500387           0.005           0.001          -0.006
  500388           0.013          -0.012          -0.017
  500389           0.006          -0.010          -0.020
  500390           0.003           0.003          -0.034
  500391          -0.002           0.004          -0.018
  500392          -0.012           0.003          -0.038
  500393          -0.016           0.007          -0.029
  500394          -0.020           0.007          -0.023
  500395           0.010           0.001           0.009
  500396          -0.006           0.003           0.003
  500397          -0.005          -0.006          -0.007
  500398          -0.005           0.001          -0.012
  500399           0.001          -0.003          -0.003
  500400           0.210          -0.127           0.011
  500401           0.401          -0.165          -0.011
  500402           0.464           0.073          -0.011
  500403           0.353           0.243           0.007
  500404           0.216           0.225          -0.039
  500405           0.095           0.078          -0.029
  500406           0.051          -0.038          -0.037
  500407           0.016          -0.117          -0.015
  500408          -0.021          -0.097           0.007
  500409          -0.015          -0.078           0.000
  500410          -0.033          -0.062          -0.013
  500411          -0.025          -0.051          -0.012
  500412          -0.022          -0.026          -0.014
  500413          -0.025          -0.023          -0.025
  500414          -0.027          -0.019          -0.005
  500415          -0.014          -0.012          -0.017
  500416          -0.018           0.020           0.010
  500417           0.016           0.004          -0.021
  500418           0.003           0.025          -0.007
  500419          -0.041           0.042          -0.023
  500420          -0.001          -0.083          -0.186
  500421           0.000          -0.006          -0.015
  500422          -0.009           0.003           0.048
  500423          -0.015          -0.027          -0.017
  500424          -0.020          -0.014           0.008
  500425          -0.028          -0.007          -0.021
  500426           0.010           0.000           0.041
  500427           0.015           0.006           0.019
  500428           0.033          -0.006          -0.026
  500429           0.006           0.015          -0.003
  500430           0.018           0.025           0.003
  500431           0.030           0.032           0.008
  500432           0.037           0.015           0.020
  500433           0.022           0.012           0.020
  500435          -0.009           0.030           0.009
  500436           0.015           0.025          -0.011
  500437           0.072          -0.020           0.045
  500438           0.003          -0.020           0.009
  500439          -0.049          -0.009          -0.043
  500440          -0.081           0.007           0.042
  500441          -0.056           0.014           0.049
  500442           0.110          -0.004           0.064
  500443          -0.189           0.014          -0.094
  500444           0.873          -0.173           0.188
  500449          -0.175           0.060           0.559
  500450           0.050           0.072          -0.064
  500451          -0.023           0.089          -0.115
  500452          -0.169           0.174           0.034
  500453          -0.036           0.091           0.110
  500454          -0.078           0.058           0.015
  500455           0.015           0.008           0.003
  500456           0.104          -0.026           0.058
  500457           0.017          -0.024           0.077
  500458           0.087          -0.008           0.083
  500459           0.067           0.000           0.036
  500460          -0.009          -0.004          -0.048
  500461           0.018          -0.020          -0.033
  500462           0.006          -0.013          -0.008
  500463          -0.001          -0.010          -0.008
  500464          -0.012          -0.040          -0.023
  500465           0.004          -0.014          -0.012
  500466           0.038          -0.007           0.006
  500467           0.086          -0.014           0.057
  500468           0.020          -0.001           0.002
  500469          -0.010          -0.008           0.002
  500470           0.072           0.200           0.012
  500471           0.108           0.395          -0.044
  500472          -0.093           0.406          -0.076
  500473          -0.209           0.318          -0.046
  500474          -0.180           0.167          -0.020
  500475          -0.084           0.100          -0.023
  500476           0.045           0.024          -0.005
  500477           0.066           0.035           0.018
  500478           0.070           0.025           0.048
  500479           0.076           0.007           0.036
  500480           0.017          -0.003           0.053
  500481           0.037          -0.008           0.010
  500482           0.045          -0.016          -0.023
  500483           0.043          -0.036           0.005
  500484           0.049          -0.037          -0.028
  500485           0.050          -0.055          -0.013
  500486           0.022          -0.035          -0.017
  500487          -0.001           0.000          -0.017
  500488          -0.020           0.023          -0.013
  500489          -0.019           0.026          -0.023
  500490          -0.032           0.020          -0.028
  500491          -0.017           0.014          -0.060
  500492          -0.065           0.047          -0.059
  500493          -0.065           0.042          -0.050
  500494          -0.028           0.022          -0.023
  500495          -0.008           0.005          -0.029
  500496           0.005           0.019           0.049
  500497           0.024          -0.005           0.018
  500498          -0.130          -0.001           0.000
  500499          -0.330           0.041           0.027
  500500          -0.357          -0.129          -0.028
  500501          -0.280          -0.209           0.006
  500502          -0.094          -0.117           0.043
  500503          -0.012           0.000           0.004
  500504          -0.011           0.068           0.020
  500505           0.008           0.065           0.010
  500506           0.026           0.059           0.012
  500507           0.038           0.053           0.037
  500508           0.061           0.062           0.007
  500509           0.117           0.026           0.058
  500510           0.048           0.012           0.068
  500511           0.009          -0.007           0.001
  500512          -0.020          -0.027           0.013
  500513          -0.036          -0.028          -0.017
  500514           0.004          -0.032           0.034
  500515          -0.004          -0.023           0.007
  500516          -0.040          -0.014          -0.066
  500517          -0.018           0.014          -0.043
  500518           0.035           0.004           0.023
  500519           0.065          -0.001           0.016
  500520           0.027          -0.021           0.022
  500521           0.026          -0.029          -0.019
  500522           0.046          -0.033           0.071
  500523           0.020          -0.022          -0.001
  500524           0.041           0.013          -0.010
  500525           0.069           0.047           0.059
  500526           0.096           0.007           0.020
  500527           0.045           0.011          -0.051
  500528          -0.023          -0.004          -0.013
  500529          -0.002          -0.012          -0.002
  500530           0.025          -0.082           0.119
  500531           0.073          -0.020           0.024
  500532           0.080           0.025           0.013
  500533           0.037          -0.027           0.049
  500534          -0.023           0.010          -0.095
  500535          -0.065          -0.046           0.515
  500536           0.039          -0.004          -0.388
  500537           0.023           0.077          -0.069
  500540          -0.140           0.232          -0.212
  500541          -0.001          -0.063          -0.060
  500542          -0.008          -0.039          -0.046
  500543           0.034           0.003           0.002
  500544           0.106          -0.074          -0.046
  500545          -0.037           0.007          -0.085
  500546           0.130          -0.030           0.031
  500547           0.174          -0.017           0.114
  500548           0.132          -0.063           0.040
  500549           0.063          -0.013          -0.011
  500550          -0.023           0.002          -0.058
  500551           0.112          -0.021          -0.033
  500552          -0.063           0.025          -0.027
  500553          -0.017          -0.024          -0.007
  500554           0.000          -0.005          -0.013
  500555          -0.046          -0.005          -0.042
  500556          -0.043          -0.031          -0.030
  500557          -0.036          -0.017          -0.016
  500558          -0.011          -0.019           0.015
  500559           0.059          -0.046          -0.036
  500560           0.000          -0.016           0.006
  500561           0.027           0.002           0.004
  500562           0.048          -0.050          -0.018
  500563          -0.017          -0.014          -0.008
  500564           0.018          -0.022           0.000
  500565           0.068          -0.021          -0.009
  500566          -0.004           0.006           0.003
  500567          -0.006           0.044          -0.007
  500568           0.012           0.043          -0.018
  500569          -0.011           0.022          -0.009
  500570          -0.004          -0.008          -0.037
  500571          -0.006           0.026          -0.036
  500572          -0.004           0.013          -0.020
  500573          -0.018           0.010          -0.013
  500574          -0.014           0.028          -0.046
  500575          -0.037          -0.009          -0.047
  500576          -0.017          -0.001          -0.007
  500577           0.019           0.027          -0.012
  500578          -0.001           0.010          -0.006
  500579           0.000          -0.021          -0.013
  500580          -0.022          -0.020          -0.019
  500581          -0.026          -0.017           0.003
  500582          -0.019           0.002          -0.003
  500583          -0.024          -0.007          -0.016
  500584           0.005           0.015          -0.034
  500585           0.016           0.033          -0.019
  500586           0.020           0.034          -0.008
  500587           0.002          -0.070          -0.009
  500588          -0.153          -0.299           0.000
  500589          -0.032          -0.461           0.002
  500590           0.195          -0.400          -0.047
  500591           0.229          -0.250          -0.055
  500592           0.087          -0.096          -0.041
  500593          -0.081          -0.009          -0.006
  500594          -0.160           0.022          -0.011
  500595          -0.097           0.011           0.012
  500596          -0.082           0.018           0.005
  500597          -0.059           0.049          -0.015
  500598          -0.072           0.060          -0.005
  500599          -0.046           0.035          -0.042
  500600          -0.039           0.025          -0.043
  500601          -0.030           0.015          -0.037
  500602          -0.032           0.008          -0.030
  500603          -0.021          -0.005          -0.014
  500604           0.000          -0.006          -0.020
  500605          -0.016          -0.002           0.011
  500606          -0.004          -0.004           0.007
  500607          -0.001          -0.020          -0.015
  500608          -0.018           0.001          -0.006
  500609          -0.028           0.025          -0.029
  500610          -0.023           0.034          -0.031
  500611          -0.011           0.011          -0.015
  500612          -0.025          -0.006          -0.008
  500613          -0.014           0.002          -0.025
  500614          -0.008           0.001          -0.030
  500615          -0.016          -0.004          -0.023
  500616           0.007          -0.013          -0.033
  500617           0.009           0.001          -0.013
  500618          -0.001           0.013          -0.027
  500619           0.182          -0.100           0.013
  500620           0.373          -0.154          -0.009
  500621           0.414           0.039          -0.020
  500622           0.329           0.210          -0.020
  500623           0.288           0.250           0.017
  500624           0.109           0.115          -0.034
  500625           0.035          -0.020          -0.055
  500626           0.018          -0.086          -0.030
  500627          -0.003          -0.087          -0.018
  500628          -0.018          -0.074          -0.009
  500629          -0.021          -0.077          -0.016
  500630          -0.029          -0.070          -0.004
  500631          -0.052          -0.064           0.009
  500632          -0.006          -0.045          -0.004
  500633          -0.006          -0.022          -0.026
  500634          -0.039          -0.019          -0.004
  500635          -0.003          -0.045          -0.009
  500636           0.002          -0.027           0.005
  500637           0.007           0.001           0.008
  500638           0.017           0.006          -0.026
  500639           0.032          -0.002          -0.039
  500640           0.025          -0.009          -0.023
  500641           0.001          -0.011          -0.037
  500642           0.018           0.015          -0.001
  500643          -0.007           0.003           0.006
  500644          -0.020           0.001          -0.036
  500645          -0.013          -0.005           0.002
  500646           0.011          -0.005          -0.020
  500647           0.042          -0.027           0.017
  500648           0.014          -0.010           0.003
  500649           0.011           0.010          -0.009
  500650           0.000           0.004           0.015
  500651          -0.008           0.003          -0.029
  500652          -0.043           0.019          -0.002
  500653           0.050          -0.010           0.042
  500654          -0.160           0.062          -0.082
  500655          -0.055           0.014           0.004
  500656          -0.120           0.038          -0.042
  500657           0.055           0.009           0.014
  500658           0.047          -0.059           0.045
  500659           0.370          -0.041           0.314
  500665           0.018          -0.088          -0.197
  500666          -0.097           0.021          -0.050
  500667           0.015           0.024          -0.134
  500668           0.003          -0.011          -0.049
  500669          -0.020           0.017          -0.154
  500670          -0.002           0.037          -0.089
  500671          -0.030           0.035          -0.012
  500672           0.010           0.009           0.020
  500673           0.087          -0.011           0.024
  500674           0.024           0.003           0.051
  500675          -0.013           0.009          -0.031
  500676          -0.016          -0.023          -0.004
  500677          -0.062          -0.034          -0.022
  500678          -0.052          -0.019          -0.029
  500679          -0.031          -0.024          -0.005
  500680           0.017          -0.001           0.034
  500681           0.044          -0.011           0.018
  500682           0.025           0.002           0.001
  500683           0.003          -0.004          -0.001
  500684          -0.015           0.001          -0.027
  500685          -0.003           0.013          -0.009
  500686           0.023           0.042           0.015
  500687           0.055           0.090          -0.020
  500688           0.035           0.108          -0.010
  500689           0.020           0.068           0.016
  500690           0.019           0.016           0.012
  500691          -0.002           0.007          -0.011
  500692           0.012          -0.017           0.004
  500693          -0.021          -0.027           0.012
  500694          -0.001          -0.021           0.017
  500695           0.000           0.007           0.036
  500696          -0.022           0.028           0.010
  500697           0.010           0.028           0.031
  500698          -0.025           0.001           0.004
  500699          -0.023          -0.006           0.013
  500700           0.014          -0.023           0.029
  500701           0.005          -0.009           0.010
  500702          -0.015          -0.019           0.006
  500703          -0.037          -0.050           0.003
  500704          -0.035          -0.035           0.032
  500705          -0.041          -0.016           0.021
  500706           0.014           0.024           0.005
  500707           0.020           0.049           0.017
  500708           0.015           0.062           0.029
  500709           0.019           0.045           0.007
  500710           0.001           0.002           0.009
  500711           0.005           0.005           0.002
  500712           0.010           0.017          -0.004
  500713           0.000           0.009           0.012
  500714           0.001          -0.008           0.027
  500715           0.003           0.008          -0.012
  500716           0.008          -0.006          -0.006
  500717           0.027          -0.001           0.006
  500718           0.013          -0.022           0.005
  500719          -0.008          -0.010           0.005
  500720           0.005          -0.005           0.017
  500721           0.006          -0.004           0.005
  500722           0.005           0.009          -0.013
  500723          -0.017           0.012          -0.012
  500724           0.019          -0.019          -0.001
  500725           0.015          -0.018           0.015
  500726           0.007          -0.027           0.003
  500727          -0.015          -0.002           0.003
  500728           0.006          -0.010          -0.016
  500729           0.002          -0.015           0.010
  500730          -0.004          -0.009           0.004
  500731          -0.001          -0.013           0.001
  500732           0.022          -0.002           0.004
  500733           0.012           0.000           0.013
  500734           0.019          -0.004           0.015
  500735           0.011          -0.010           0.018
  500736           0.005          -0.020          -0.013
  500737           0.013          -0.027           0.013
  500738           0.021          -0.009          -0.003
  500739           0.027           0.008           0.023
  500740           0.028           0.015           0.012
  500741          -0.003          -0.005           0.001
  500742           0.002          -0.008           0.005
  500743          -0.001          -0.011           0.004
  500744           0.011          -0.018           0.010
  500745           0.011          -0.024           0.000
  500746          -0.003          -0.010          -0.002
  500747           0.017           0.003          -0.019
  500748          -0.002          -0.021          -0.005
  500749           0.013          -0.026          -0.006
  500750           0.007          -0.003           0.017
  500751           0.008          -0.007           0.025
  500752           0.008          -0.004           0.015
  500753           0.018           0.014           0.003
  500754           0.006           0.003           0.015
  500755           0.021          -0.003          -0.005
  500756          -0.016          -0.013          -0.004
  500757           0.002          -0.016          -0.011
  500758           0.023          -0.017           0.004
  500759           0.009          -0.018           0.001
  500760           0.015          -0.006           0.007
  500761           0.016           0.002           0.011
  500762           0.011          -0.006          -0.005
  500763           0.015           0.013           0.008
  500764           0.004          -0.008           0.008
  500765           0.010          -0.019          -0.006
  500766           0.014           0.004           0.005
  500767           0.033           0.027          -0.008
  500768           0.022           0.024           0.002
  500769          -0.021           0.013           0.001
  500770           0.015          -0.006          -0.004
  500771           0.019          -0.016           0.010
  500772           0.015          -0.005           0.002
  500773           0.014          -0.006           0.011
  500774           0.006          -0.017           0.002
  500775           0.004          -0.001          -0.002
  500776          -0.002           0.009           0.009
  500777          -0.002           0.001           0.007
  500778           0.004          -0.012           0.002
  500779           0.002          -0.009          -0.014
  500780           0.008           0.003          -0.001
  500781          -0.004           0.008          -0.020
  500782          -0.003          -0.010          -0.006
  500783           0.021          -0.015           0.002
  500784           0.000          -0.011           0.016
  500785           0.024           0.008           0.006
  500786          -0.007          -0.006          -0.006
  500787           0.004          -0.016           0.004
  500788           0.011          -0.010          -0.001
  500789           0.005          -0.007           0.004
  500790           0.009          -0.003           0.006
  500791           0.012          -0.007          -0.008
  500792          -0.011          -0.011           0.008
  500793           0.011          -0.016           0.007
  500794           0.014          -0.017           0.002
  500795           0.020          -0.005          -0.005
  500796           0.006           0.014          -0.011
  500797          -0.003          -0.003           0.003
  500798          -0.006          -0.017           0.005
  500799           0.020          -0.011           0.010
  500800           0.001          -0.005          -0.004
  500801          -0.009           0.002          -0.006
  500802           0.010          -0.005          -0.007
  500803           0.010           0.010          -0.001
  500804          -0.004          -0.002          -0.007
  500805           0.016           0.007           0.003
  500806           0.006           0.008           0.006
  500807          -0.004           0.002          -0.001
  500808          -0.011           0.003          -0.014
  500809           0.010           0.008           0.001
  500810           0.007           0.006          -0.004
  500811           0.001           0.003           0.000
  500812           0.011          -0.029           0.006
  500813           0.002          -0.022           0.010
  500814          -0.003          -0.006           0.005
  500815           0.003          -0.003           0.009
  500816           0.019          -0.001           0.004
  500817           0.025           0.004           0.003
  500818           0.003          -0.020           0.002
  500819          -0.004          -0.009           0.011
  500820          -0.013          -0.011           0.003
  500821           0.000          -0.019          -0.008
  500822           0.012          -0.010           0.012
  500823           0.024           0.008           0.001
  500824           0.010          -0.003           0.002
  500825           0.006           0.014          -0.006
  500826           0.020           0.021           0.008
  500827           0.015          -0.006           0.003
  500828           0.003          -0.002          -0.008
  500829           0.004          -0.005          -0.005
  500830          -0.004          -0.002           0.004
  500831          -0.002          -0.009          -0.013
  500832           0.010          -0.007           0.001
  500833           0.000          -0.021           0.009
  500834          -0.001          -0.006           0.007
  500835           0.012           0.006           0.008
  500836           0.000           0.007           0.003
  500837          -0.017           0.005          -0.001
  500838          -0.005          -0.015          -0.004
  500839          -0.008          -0.019          -0.001
  500840          -0.012          -0.024           0.006
  500841          -0.010          -0.022          -0.004
  500842          -0.004          -0.017          -0.005
  500843          -0.007          -0.002           0.008
  500844           0.009          -0.004           0.009
  500845           0.023           0.009           0.009
  500846           0.013           0.017          -0.012
  500847           0.011           0.025          -0.006
  500848           0.004           0.010           0.002
  500849          -0.013           0.005          -0.001
  500850          -0.009          -0.014           0.004
  500851           0.009          -0.006           0.022
  500852          -0.007           0.001          -0.011
  500853          -0.018          -0.004           0.003
  500854          -0.012           0.002           0.000
  500855           0.007           0.010           0.006
  500856           0.004           0.002           0.010
  500857           0.003           0.015           0.012
  500858          -0.010           0.002           0.005
  500859          -0.017          -0.002          -0.016
  500860           0.006          -0.020           0.011
  500861          -0.015          -0.011          -0.002
  500862          -0.001           0.005           0.011
  500863           0.010           0.007           0.002
  500864           0.010           0.029          -0.002
  500865           0.016           0.017          -0.002
  500866          -0.001           0.000           0.004
  500867           0.012          -0.002          -0.006
  500868           0.013          -0.001           0.006
  500869           0.005          -0.003           0.011
  500870           0.012          -0.003           0.009
  500871           0.002           0.011           0.007
  500872           0.005           0.007          -0.002
  500873           0.003          -0.005          -0.001
  500874          -0.012          -0.006           0.003
  500875          -0.006           0.001          -0.015
  500876          -0.003           0.003          -0.005
  500877          -0.004          -0.005          -0.018
  500878          -0.001          -0.004           0.008
  500879           0.003           0.002          -0.011
  500880          -0.002           0.004           0.009
  500881           0.005          -0.022           0.009
  500882           0.012          -0.017           0.005
  500883           0.006           0.002          -0.015
  500884          -0.005          -0.009          -0.010
  500885          -0.009          -0.015          -0.003
  500886          -0.007          -0.007          -0.008
  500887          -0.011           0.000          -0.013
  500888          -0.021          -0.021          -0.001
  500889          -0.018          -0.005           0.007
  500890           0.014           0.005           0.002
  500891           0.004           0.012          -0.005
  500892           0.018           0.001           0.008
  500893           0.018          -0.003           0.007
  500894          -0.007           0.010           0.000
  500895          -0.006           0.003          -0.006
  500896          -0.008           0.001          -0.019
  500897          -0.005           0.012          -0.012
  500898          -0.014          -0.012          -0.004
  500899          -0.005          -0.005           0.005
  500900           0.002          -0.004          -0.006
  500901           0.005           0.020          -0.011
  500902           0.005           0.010          -0.013
  500903           0.011          -0.008           0.004
  500904           0.009          -0.010           0.003
  500905           0.002          -0.003           0.013
  500906          -0.005          -0.012          -0.006
  500907          -0.007           0.024           0.004
  500908           0.012           0.026          -0.006
  500909           0.009           0.017          -0.013
  500910          -0.001           0.011          -0.023
  500911           0.016           0.018          -0.004
  500912           0.005           0.012          -0.003
  500913          -0.003          -0.017          -0.028
  500914          -0.022          -0.023          -0.006
  500915          -0.004          -0.010           0.012
  500916          -0.005           0.001           0.007
  500917           0.014          -0.002           0.005
  500918          -0.005           0.005          -0.004
  500919          -0.014           0.012          -0.019
  500920          -0.011           0.000          -0.008
  500921           0.006          -0.007          -0.002
  500922          -0.007          -0.008           0.014
  500923           0.000          -0.008           0.004
  500924           0.004           0.016           0.019
  500925           0.007           0.004          -0.003
  500926          -0.010           0.005          -0.004
  500927           0.000           0.002          -0.010
  500928          -0.011           0.004           0.000
  500929          -0.019           0.006           0.008
  500930           0.006           0.008          -0.003
  500931           0.002           0.006          -0.002
  500932          -0.002          -0.007          -0.006
  500933          -0.013          -0.002           0.002
  500934          -0.014          -0.010          -0.003
  500935          -0.012          -0.010           0.006
  500936           0.007          -0.001           0.008
  500937           0.017           0.021          -0.006
  500938          -0.004           0.007          -0.016
  500939          -0.005          -0.016          -0.001
  500940          -0.008          -0.005           0.003
  500941          -0.009          -0.004          -0.012
  500942           0.015           0.006          -0.001
  500943           0.012           0.016           0.008
  500944           0.008           0.008           0.013
  500945           0.005           0.003          -0.003
  500946           0.010           0.009          -0.002
  500947           0.009           0.005          -0.007
  500948           0.008           0.021          -0.001
  500949           0.000           0.024          -0.008
  500950           0.010           0.009          -0.014
  500951          -0.003          -0.012          -0.010
  500952           0.001          -0.024          -0.010
  500953          -0.011          -0.011           0.008
  500954           0.000           0.001           0.002
  500955           0.001          -0.002           0.008
  500956          -0.003           0.004          -0.008
  500957          -0.009          -0.012          -0.002
  500958          -0.004          -0.017          -0.011
  500959          -0.008           0.008           0.012
  500960          -0.007          -0.002          -0.019
  500961           0.002          -0.001           0.013
  500962          -0.002           0.002          -0.011
  500963          -0.006           0.012          -0.007
  500964           0.009           0.006          -0.021
  500965          -0.004           0.037           0.019
  500966          -0.013           0.017          -0.009
  500967          -0.027          -0.015           0.015
  500968          -0.003          -0.002          -0.003
  500969          -0.002           0.007           0.007
  500970           0.011          -0.001          -0.030
  500971          -0.003          -0.007           0.005
  500972           0.011          -0.004          -0.008
  500973           0.013           0.017           0.014
  500974          -0.008           0.009          -0.011
  500975           0.000          -0.008          -0.005
  500976          -0.010          -0.001           0.018
  500977          -0.002          -0.005           0.001
  500978          -0.005          -0.009           0.012
  500979           0.004          -0.007          -0.021
  500980          -0.013           0.000           0.014
  500981           0.001          -0.015           0.000
  500982           0.000          -0.005          -0.014
  500983          -0.009           0.013           0.006
  500984          -0.008          -0.007          -0.004
  500985          -0.020          -0.012           0.001
  500986          -0.003          -0.009          -0.001
  500987           0.019           0.011           0.003
  500988           0.018           0.014          -0.009
  500989           0.008           0.015           0.015
  500990           0.013          -0.005           0.004
  500991           0.000          -0.008          -0.019
  500992          -0.016          -0.033           0.019
  500993          -0.004          -0.014           0.002
  500994          -0.008           0.018          -0.005
  500995           0.010           0.008           0.010
  500996          -0.004          -0.006          -0.002
  500997          -0.003          -0.005           0.009
  500998           0.006           0.002          -0.019
  500999           0.006          -0.005           0.008
  501000          -0.005          -0.003          -0.008
  501001           0.006           0.018           0.018
  501002           0.007           0.022           0.005
  501003          -0.008           0.021           0.018
  501004           0.005          -0.004          -0.008
  501005           0.002          -0.011          -0.004
  501006          -0.010          -0.010          -0.025
  501007          -0.003          -0.015          -0.013
  501008           0.013          -0.003          -0.006
  501009           0.004          -0.001          -0.001
  501010          -0.009           0.005          -0.020
  501011          -0.007          -0.012           0.006
  501012          -0.012          -0.019          -0.006
  501013          -0.008          -0.011           0.024
  501014           0.002          -0.004          -0.007
  501015           0.005           0.009           0.017
  501016           0.014           0.009          -0.004
  501017          -0.012           0.010          -0.009
  501018          -0.012          -0.010          -0.011
  501019          -0.010          -0.012          -0.022
  501020          -0.002          -0.004          -0.022
  501021           0.008          -0.003           0.007
  501022           0.004          -0.010           0.002
  501023           0.004           0.002           0.014
  501024          -0.009           0.000          -0.011
  501025           0.001           0.012          -0.009
  501026           0.007           0.021           0.013
  501027           0.023           0.017          -0.021
  501028          -0.002           0.011          -0.012
  501029          -0.018          -0.006          -0.017
  501030          -0.006          -0.015           0.030
  501031           0.017          -0.014           0.005
  501032          -0.001          -0.003           0.012
  501033          -0.013          -0.019           0.005
  501034          -0.005          -0.010          -0.014
  501035          -0.020          -0.002           0.023
  501036           0.005           0.007          -0.015
  501037           0.006           0.018           0.003
  501038          -0.005           0.023           0.009
  501039           0.001           0.014          -0.023
  501040          -0.007           0.001           0.014
  501041          -0.007           0.003          -0.016
  501042          -0.004          -0.012          -0.015
  501043           0.001          -0.022           0.011
  501044          -0.003          -0.029          -0.031
